ROICentroidsXInPixels,ROICentroidsYInPixels,anglesInDeg,anglesInRad,fileID,golgiAreaInSquareMicrons,golgiCentroidsXInPixels,golgiCentroidsYInPixels,golgiPerimeterInMicrons,nucleiAreaInSquareMicrons,nucleiCentroidsXInPixels,nucleiCentroidsYInPixels,nucleiPerimeterInMicrons
93.0,111.0,9.92,0.17,Animal 1_6hrs_023,44.05,94.62,184.9,67.91,119.28,108.16,107.49,42.02
106.0,111.0,2.04,0.04,Animal 1_6hrs_024,62.29,101.68,191.36,77.27,239.11,105.03,97.2,61.63
111.0,111.0,11.93,0.21,Animal 1_6hrs_024,52.39,99.72,169.66,82.29,106.84,112.94,107.12,46.3
111.0,111.0,-17.39,-0.3,Animal 1_6hrs_024,22.71,133.16,170.66,43.69,99.93,113.07,106.51,41.73
111.0,111.0,1.18,0.02,Animal 1_6hrs_024,50.6,87.71,189.34,83.92,183.45,89.39,107.7,58.67
111.0,111.0,12.62,0.22,Animal 1_6hrs_024,0.66,74.21,207.95,4.39,103.53,98.21,100.75,41.82
111.0,111.0,44.24,0.77,Animal 1_6hrs_025,89.66,57.69,126.68,162.53,187.07,88.14,95.41,61.11
111.0,111.0,17.43,0.3,Animal 1_6hrs_025,31.98,89.22,176.13,54.32,102.47,108.58,114.48,38.88
111.0,111.0,55.93,0.98,Animal 1_6hrs_025,72.9,41.74,151.49,102.34,225.59,132.64,90.02,73.75
111.0,111.0,-29.4,-0.51,Animal 1_6hrs_025,39.25,154.12,189.26,44.54,62.76,101.8,96.41,32.9
111.0,111.0,47.57,0.83,Animal 1_6hrs_026,67.15,50.7,190.38,76.14,106.68,132.06,116.0,45.6
111.0,111.0,18.17,0.32,Animal 1_6hrs_026,61.34,74.51,180.34,118.57,241.5,95.63,115.99,87.27
111.0,111.0,17.34,0.3,Animal 1_6hrs_026,38.42,96.92,165.22,67.88,109.68,115.75,104.9,41.23
111.0,111.0,-0.09,-0.0,Animal 1_6hrs_026,68.99,113.49,189.51,98.36,226.9,113.34,90.63,75.13
111.0,111.0,-15.4,-0.27,Animal 1_6hrs_027,32.93,98.94,176.12,64.51,157.09,75.14,89.71,73.91
111.0,111.0,39.26,0.69,Animal 1_6hrs_027,86.89,37.07,166.6,120.83,228.46,90.3,101.47,98.8
111.0,111.0,23.46,0.41,Animal 1_6hrs_027,43.39,72.26,182.72,76.26,162.76,103.34,111.12,62.46
111.0,111.0,0.45,0.01,Animal 1_6hrs_028,15.98,100.02,159.74,29.26,91.96,100.53,93.96,38.77
111.0,111.0,1.18,0.02,Animal 1_6hrs_028,56.8,73.6,190.65,109.32,157.07,75.34,106.44,53.15
111.0,111.0,-32.91,-0.57,Animal 1_6hrs_028,31.8,112.17,134.23,48.1,126.47,82.08,87.73,47.33
111.0,111.0,1.7,0.03,Animal 1_6hrs_029,56.02,108.16,193.05,100.97,200.29,110.5,113.99,58.82
111.0,111.0,46.59,0.81,Animal 1_6hrs_029,53.14,47.42,158.56,73.37,147.63,104.84,104.23,54.89
111.0,111.0,-19.71,-0.34,Animal 1_6hrs_029,51.29,113.84,172.63,78.25,123.09,90.24,106.73,44.8
111.0,111.0,10.38,0.18,Animal 1_6hrs_030,51.31,90.94,180.1,82.78,114.74,102.67,116.06,43.23
111.0,111.0,45.45,0.79,Animal 1_6hrs_030,56.86,52.74,164.32,112.46,142.91,110.18,107.77,45.87
111.0,111.0,-26.71,-0.47,Animal 1_6hrs_030,36.59,134.34,151.01,45.98,111.09,109.68,102.0,41.66
111.0,111.0,20.14,0.35,Animal 1_6hrs_030,79.42,84.33,187.16,109.28,187.93,110.25,116.49,58.96
97.0,111.0,-7.16,-0.12,Animal 1_6hrs_030,88.46,134.37,173.8,65.72,159.7,123.74,89.14,62.66
111.0,111.0,5.39,0.09,Animal 1_6hrs_031,21.81,104.04,155.34,35.03,90.58,107.85,114.97,37.27
111.0,111.0,50.52,0.88,Animal 1_6hrs_031,50.46,62.27,203.75,80.67,193.84,132.73,145.72,70.69
111.0,111.0,18.33,0.32,Animal 1_6hrs_031,51.22,85.78,137.82,84.81,205.9,110.14,64.32,60.5
111.0,111.0,9.3,0.16,Animal 1_6hrs_032,37.56,79.06,152.13,42.38,37.5,87.15,102.74,25.21
111.0,111.0,52.67,0.92,Animal 1_6hrs_032,37.58,69.5,132.11,37.43,82.98,124.6,90.1,34.97
111.0,111.0,-71.88,-1.25,Animal 1_6hrs_032,47.39,135.89,116.71,45.68,87.65,77.55,97.62,38.32
111.0,111.0,-18.26,-0.32,Animal 1_6hrs_032,45.48,130.63,156.83,51.95,90.17,111.88,100.01,36.09
111.0,111.0,33.79,0.59,Animal 1_6hrs_032,39.02,84.36,170.23,60.05,132.27,120.86,115.69,45.73
86.0,111.0,57.03,1.0,Animal 1_6hrs_032,63.69,49.86,138.98,59.81,147.32,111.94,98.71,48.21
111.0,111.0,-22.9,-0.4,Animal 1_6hrs_033,85.74,160.99,191.15,76.29,271.19,124.63,105.11,90.14
111.0,111.0,20.34,0.36,Animal 1_6hrs_033,42.54,91.46,164.23,64.84,100.64,115.57,99.2,39.28
111.0,111.0,-37.35,-0.65,Animal 1_6hrs_034,43.08,152.06,154.95,43.36,116.57,112.7,103.38,41.19
111.0,111.0,-57.6,-1.01,Animal 1_6hrs_034,54.2,150.51,156.76,61.65,67.51,116.15,134.95,34.44
111.0,111.0,28.18,0.49,Animal 1_6hrs_034,51.58,60.54,180.31,82.61,140.26,102.93,101.19,45.36
111.0,111.0,13.62,0.24,Animal 1_6hrs_034,73.16,108.86,180.83,101.3,70.58,122.36,125.08,35.56
111.0,111.0,-13.56,-0.24,Animal 1_6hrs_034,61.14,123.97,171.52,64.65,150.57,108.26,106.41,49.23
111.0,111.0,28.88,0.5,Animal 1_6hrs_034,33.81,66.28,156.92,50.37,96.34,100.31,95.22,41.48
111.0,111.0,29.06,0.51,Animal 1_6hrs_035,52.93,73.57,187.76,66.01,146.64,112.44,117.8,46.63
111.0,111.0,23.03,0.4,Animal 1_6hrs_035,32.04,71.51,191.37,49.1,112.88,106.1,109.98,42.41
111.0,111.0,10.15,0.18,Animal 1_6hrs_035,0.14,101.67,220.33,1.04,166.98,122.98,101.3,54.1
111.0,111.0,-22.73,-0.4,Animal 1_6hrs_036,54.63,123.09,163.24,89.82,117.46,104.29,118.35,42.08
111.0,111.0,4.61,0.08,Animal 1_6hrs_036,26.93,114.02,154.67,55.3,95.2,118.6,97.86,37.82
111.0,111.0,-35.72,-0.62,Animal 1_6hrs_037,50.7,153.86,155.62,58.02,137.92,116.79,104.07,45.74
111.0,111.0,-23.74,-0.41,Animal 1_6hrs_037,55.85,137.78,193.15,75.62,210.45,104.78,118.11,69.12
111.0,111.0,-5.74,-0.1,Animal 1_6hrs_037,55.53,150.91,154.72,102.98,149.12,146.49,110.77,66.54
111.0,111.0,55.63,0.97,Animal 1_6hrs_037,24.19,61.36,128.92,33.38,119.46,113.42,93.3,42.38
111.0,111.0,19.07,0.33,Animal 1_6hrs_038,28.97,85.52,154.6,47.42,107.73,106.2,94.76,43.85
111.0,111.0,56.18,0.98,Animal 1_6hrs_038,33.73,22.17,175.96,58.41,191.25,94.3,127.64,60.75
111.0,111.0,-18.13,-0.32,Animal 1_6hrs_038,26.52,123.0,163.68,51.33,132.92,105.23,109.44,47.61
111.0,111.0,-23.48,-0.41,Animal 1_6hrs_038,58.75,108.02,170.82,110.3,92.01,82.05,111.05,39.63
111.0,111.0,-52.29,-0.91,Animal 1_6hrs_039,13.83,185.25,159.07,43.32,278.62,111.49,102.04,78.01
111.0,111.0,-19.12,-0.33,Animal 1_6hrs_039,0.24,155.62,173.1,1.62,157.17,130.05,99.36,59.62
111.0,111.0,41.29,0.72,Animal 1_6hrs_039,1.8,19.18,209.93,6.23,217.57,83.95,136.16,64.82
111.0,111.0,62.99,1.1,Animal 1_6hrs_040,0.35,31.63,144.67,2.65,234.67,105.81,106.85,70.92
111.0,111.0,-56.36,-0.98,Animal 1_6hrs_041,54.1,155.2,173.03,68.55,68.7,110.2,143.08,35.03
111.0,111.0,8.28,0.14,Animal 1_6hrs_041,64.99,86.65,178.5,75.23,180.41,95.84,115.37,57.74
111.0,111.0,-51.7,-0.9,Animal 1_6hrs_042,61.48,180.89,167.24,57.5,253.1,110.14,111.38,70.79
111.0,111.0,11.2,0.2,Animal 1_6hrs_042,8.08,86.8,196.37,23.12,157.78,104.06,109.17,55.73
111.0,111.0,7.68,0.13,Animal 1_6hrs_042,73.98,84.49,181.4,122.55,213.61,95.05,103.05,58.8
111.0,111.0,25.33,0.44,Animal 1_6hrs_043,32.83,88.4,197.55,44.93,94.4,135.04,99.01,42.45
111.0,111.0,28.47,0.5,Animal 1_6hrs_043,78.36,60.42,192.55,68.07,221.6,94.49,129.71,100.1
111.0,111.0,25.44,0.44,Animal 1_6hrs_043,57.08,108.79,183.77,87.81,172.88,134.73,129.25,56.09
111.0,111.0,45.13,0.79,Animal 1_6hrs_044,102.79,58.27,147.37,137.9,117.98,106.42,99.44,44.51
111.0,111.0,23.94,0.42,Animal 1_6hrs_045,33.14,93.89,170.64,74.9,102.44,120.49,110.71,38.81
111.0,111.0,-79.15,-1.38,Animal 1_6hrs_047,52.71,163.82,136.87,89.25,57.04,101.4,124.91,35.41
111.0,111.0,7.34,0.13,Animal 1_6hrs_047,0.73,83.68,209.7,3.01,98.25,98.0,98.5,46.79
111.0,111.0,8.45,0.15,Animal 1_6hrs_047,40.1,90.87,185.85,51.42,110.12,102.14,110.0,39.84
111.0,111.0,-41.27,-0.72,Animal 1_6hrs_047,35.88,154.94,159.73,60.35,114.16,115.38,114.64,42.15
111.0,111.0,-21.83,-0.38,Animal 1_6hrs_047,49.62,115.93,178.3,72.01,128.9,90.64,115.16,43.76
111.0,111.0,6.16,0.11,Animal 1_6hrs_048,61.39,100.79,168.37,97.47,154.87,109.68,85.96,46.98
111.0,111.0,9.79,0.17,Animal 1_6hrs_048,0.2,92.82,204.18,1.67,129.82,112.1,92.43,50.24
111.0,111.0,0.49,0.01,Animal 1_6hrs_048,53.77,89.25,162.8,80.89,201.54,89.83,96.24,61.86
111.0,111.0,-51.87,-0.91,Animal 1_6hrs_048,60.27,160.71,143.14,112.15,252.88,102.08,97.11,68.76
111.0,111.0,36.02,0.63,Animal 1_6hrs_048,84.13,84.83,178.42,126.9,198.57,126.32,121.35,56.98
111.0,111.0,-39.46,-0.69,Animal 1_6hrs_049,55.56,167.7,172.28,43.2,118.86,115.8,109.22,42.71
111.0,111.0,9.66,0.17,Animal 1_6hrs_049,40.28,97.29,165.42,57.7,175.86,109.45,94.02,61.53
111.0,111.0,-7.4,-0.13,Animal 1_6hrs_049,75.77,156.73,166.57,70.96,153.28,148.63,104.25,48.33
111.0,111.0,48.06,0.84,Animal 1_6hrs_050,67.06,56.08,140.76,62.8,197.17,109.53,92.73,67.11
111.0,111.0,12.93,0.23,Animal 1_6hrs_051,58.23,99.27,167.45,71.43,120.63,113.86,103.9,43.82
111.0,111.0,-14.85,-0.26,Animal 1_6hrs_051,44.38,125.11,175.12,48.38,92.11,108.46,112.34,37.46
111.0,111.0,23.65,0.41,Animal 1_6hrs_051,61.34,71.56,162.62,59.02,97.25,96.43,105.82,47.8
111.0,111.0,-20.57,-0.36,Animal 1_6hrs_051,47.9,134.09,188.92,44.61,163.21,106.65,115.8,55.75
111.0,111.0,-28.07,-0.49,Animal 1_6hrs_052,86.07,119.78,158.68,123.01,153.6,102.42,126.14,68.72
111.0,111.0,9.46,0.17,Animal 1_6hrs_052,65.26,89.69,163.9,68.26,141.23,99.07,107.58,52.5
111.0,111.0,28.32,0.49,Animal 1_6hrs_053,69.3,67.71,181.17,78.09,221.86,107.57,107.22,61.91
111.0,111.0,13.78,0.24,Animal 1_6hrs_053,45.97,100.6,135.23,70.73,126.93,112.66,86.04,51.81
111.0,111.0,26.28,0.46,Animal 1_6hrs_053,41.82,96.44,201.99,64.51,240.31,129.84,134.35,86.81
111.0,111.0,-10.93,-0.19,Animal 1_6hrs_054,76.74,142.22,183.87,45.76,147.15,128.77,114.23,49.21
111.0,111.0,21.99,0.38,Animal 1_6hrs_054,45.26,101.07,151.06,47.44,119.79,122.19,98.78,43.47
111.0,111.0,47.78,0.83,Animal 1_6hrs_054,98.08,49.2,171.31,63.83,214.28,103.59,121.97,61.06
111.0,111.0,1.99,0.03,Animal 1_6hrs_055,45.06,116.9,204.24,52.4,300.64,120.29,106.58,86.7
111.0,111.0,-22.93,-0.4,Animal 1_6hrs_055,0.16,155.79,209.36,1.2,105.58,108.28,97.07,40.82
111.0,111.0,-27.09,-0.47,Animal 1_6hrs_055,28.4,148.87,184.44,40.46,173.53,108.05,104.64,52.66
107.0,111.0,-9.6,-0.17,Animal 1_6hrs_055,45.22,118.47,181.73,38.82,126.18,106.28,109.62,44.18
111.0,111.0,-6.04,-0.11,Animal 1_6hrs_056,22.57,122.62,163.19,37.91,106.56,116.83,108.46,41.93
111.0,111.0,-14.28,-0.25,Animal 1_6hrs_056,66.67,130.02,170.88,116.01,148.27,109.73,91.16,54.41
111.0,111.0,36.08,0.63,Animal 1_6hrs_056,43.67,54.93,159.94,53.09,159.7,95.69,104.0,49.84
111.0,111.0,-33.39,-0.58,Animal 1_6hrs_058,55.24,134.3,144.06,73.68,110.18,98.18,89.26,41.64
111.0,111.0,-36.2,-0.63,Animal 1_6hrs_058,2.86,177.39,204.74,10.2,148.7,101.8,101.44,48.2
111.0,111.0,38.03,0.66,Animal 1_6hrs_058,60.26,88.11,156.89,54.11,146.18,132.32,100.36,46.39
111.0,111.0,-44.87,-0.78,Animal 1_6hrs_059,28.57,197.25,198.69,25.17,9.2,97.3,98.28,12.77
111.0,111.0,-47.55,-0.83,Animal 1_6hrs_059,60.26,189.93,179.21,62.29,198.78,115.42,111.05,55.09
111.0,111.0,69.8,1.22,Animal 1_6hrs_059,51.83,46.94,153.97,48.92,62.32,108.29,131.4,32.34
111.0,111.0,-16.59,-0.29,Animal 1_6hrs_060,36.97,157.33,187.01,82.7,182.96,138.97,125.36,57.9
111.0,111.0,25.64,0.45,Animal 1_6hrs_060,67.77,78.93,190.28,107.68,193.27,113.85,117.54,75.68
111.0,111.0,6.33,0.11,Animal 1_6hrs_060,68.3,120.11,179.64,81.74,142.57,127.64,111.81,65.29
111.0,111.0,30.46,0.53,Animal 2_2hrs_001,28.04,63.64,200.89,24.54,189.8,121.24,102.96,83.3
111.0,111.0,-10.33,-0.18,Animal 2_2hrs_001,1.48,109.05,210.86,10.03,28.46,92.29,118.9,27.1
111.0,111.0,49.65,0.87,Animal 2_2hrs_001,185.17,60.71,149.69,91.66,178.84,117.89,101.11,90.15
111.0,111.0,49.49,0.86,Animal 2_2hrs_001,19.71,53.46,206.45,44.07,27.53,127.99,142.78,35.52
105.0,111.0,-1.62,-0.03,Animal 2_2hrs_001,42.81,102.31,177.84,87.34,115.23,101.31,142.7,56.04
107.0,111.0,137.57,2.4,Animal 2_2hrs_002,90.17,69.71,71.59,114.25,171.99,113.92,119.94,61.14
111.0,111.0,-36.82,-0.64,Animal 2_2hrs_002,46.52,140.31,141.99,58.08,118.41,101.07,89.58,56.44
111.0,111.0,31.72,0.55,Animal 2_2hrs_002,88.05,79.36,155.79,150.58,198.88,104.2,115.6,99.31
111.0,111.0,63.69,1.11,Animal 2_2hrs_002,31.52,38.85,166.55,58.18,233.57,105.5,133.6,125.4
111.0,111.0,-33.3,-0.58,Animal 2_2hrs_003,50.89,144.21,170.66,91.7,122.97,100.44,104.02,49.77
111.0,111.0,41.28,0.72,Animal 2_2hrs_003,17.18,21.41,204.15,24.48,336.73,109.5,103.81,159.4
111.0,111.0,-33.88,-0.59,Animal 2_2hrs_003,64.43,161.78,184.7,145.07,179.82,104.83,99.9,97.78
111.0,111.0,-4.08,-0.07,Animal 2_2hrs_003,0.66,104.33,216.44,3.54,113.81,94.9,84.29,52.69
111.0,111.0,6.31,0.11,Animal 2_2hrs_003,80.95,120.14,176.78,176.62,101.77,123.65,144.99,62.03
111.0,111.0,-31.69,-0.55,Animal 2_2hrs_003,2.26,127.8,154.85,10.6,184.16,92.49,97.63,74.57
78.0,111.0,-100.87,-1.76,Animal 2_2hrs_004,44.94,123.54,95.34,72.51,142.64,47.37,109.97,54.57
111.0,111.0,-52.24,-0.91,Animal 2_2hrs_004,38.22,160.93,156.51,55.43,160.16,105.36,113.46,70.84
111.0,111.0,-11.55,-0.2,Animal 2_2hrs_004,6.82,128.49,206.74,14.59,99.96,107.75,105.24,40.1
111.0,111.0,58.99,1.03,Animal 2_2hrs_005,50.87,32.19,153.02,86.29,145.28,116.12,102.58,62.13
111.0,111.0,-25.71,-0.45,Animal 2_2hrs_005,9.67,122.97,170.21,29.5,196.86,93.82,109.69,79.41
111.0,111.0,-14.81,-0.26,Animal 2_2hrs_006,0.41,106.6,214.11,2.38,231.09,69.36,73.28,72.95
111.0,111.0,39.55,0.69,Animal 2_2hrs_006,50.8,60.81,171.43,74.55,198.58,109.43,112.55,100.6
111.0,111.0,-29.98,-0.52,Animal 2_2hrs_006,7.9,141.76,169.31,21.27,103.83,107.35,109.67,51.53
98.0,111.0,53.99,0.94,Animal 2_2hrs_006,64.12,61.04,156.41,108.42,111.09,130.75,105.74,62.63
111.0,111.0,25.5,0.44,Animal 2_2hrs_007,60.33,73.67,176.75,59.26,203.92,108.26,104.21,59.75
111.0,111.0,32.66,0.57,Animal 2_2hrs_007,7.95,30.15,196.46,16.92,71.45,110.28,71.48,48.47
111.0,111.0,34.86,0.61,Animal 2_2hrs_007,54.45,51.79,182.0,62.36,160.0,105.19,105.35,54.11
111.0,111.0,26.18,0.46,Animal 2_2hrs_008,60.61,71.4,169.87,91.88,145.51,100.53,110.62,73.91
111.0,111.0,25.92,0.45,Animal 2_2hrs_008,35.44,43.35,179.57,100.74,227.87,86.27,91.28,74.71
111.0,111.0,-91.05,-1.59,Animal 2_2hrs_009,25.07,172.33,112.19,43.78,143.29,107.4,113.38,59.7
111.0,111.0,64.5,1.13,Animal 2_2hrs_009,30.58,79.62,121.29,41.42,121.62,107.82,107.84,51.06
111.0,111.0,79.33,1.38,Animal 2_2hrs_010,47.41,54.3,111.4,110.52,200.25,110.4,100.84,68.38
111.0,111.0,54.82,0.96,Animal 2_2hrs_010,1.25,109.64,131.78,6.06,110.4,135.7,113.4,56.55
111.0,111.0,-59.0,-1.03,Animal 2_2hrs_011,71.56,166.72,158.26,92.36,288.7,90.43,112.43,92.6
111.0,111.0,-81.39,-1.42,Animal 2_2hrs_011,38.62,203.14,121.18,55.7,87.22,127.29,109.7,42.89
111.0,111.0,-7.9,-0.14,Animal 2_2hrs_012,0.36,106.68,208.13,2.1,182.23,92.13,103.36,67.41
111.0,111.0,-71.27,-1.24,Animal 2_2hrs_012,38.55,166.93,150.04,39.82,90.85,97.2,126.39,57.03
111.0,111.0,29.64,0.52,Animal 2_2hrs_013,42.83,72.43,188.54,97.37,176.04,103.74,133.52,75.22
111.0,111.0,88.98,1.55,Animal 2_2hrs_013,72.63,34.01,148.21,97.92,257.25,126.67,146.56,97.4
111.0,111.0,-16.34,-0.29,Animal 2_2hrs_015,99.32,132.58,184.46,108.13,253.51,100.68,75.65,93.24
111.0,111.0,26.94,0.47,Animal 2_2hrs_017,0.22,64.0,195.05,2.01,224.29,107.67,109.13,105.65
111.0,111.0,42.67,0.74,Animal 2_2hrs_017,77.67,34.32,156.5,100.59,197.39,82.47,104.26,72.4
111.0,111.0,-107.34,-1.87,Animal 2_2hrs_018,101.36,142.35,72.88,181.11,230.29,115.61,81.23,109.1
111.0,111.0,-15.5,-0.27,Animal 2_2hrs_018,67.99,112.32,165.27,93.62,117.54,92.22,92.81,74.23
111.0,111.0,36.11,0.63,Animal 2_2hrs_018,0.56,9.0,219.23,3.1,141.9,109.53,81.41,124.13
111.0,111.0,-25.42,-0.44,Animal 2_2hrs_019,0.24,110.43,135.86,1.67,47.22,97.68,109.04,38.29
111.0,111.0,140.84,2.46,Animal 2_2hrs_019,173.43,55.97,62.49,90.39,73.4,103.24,120.53,62.21
111.0,111.0,20.3,0.35,Animal 2_2hrs_019,39.6,82.63,160.25,66.44,91.99,103.8,103.05,40.5
111.0,111.0,43.98,0.77,Animal 2_2hrs_020,39.21,67.46,153.02,88.92,145.59,117.06,101.62,62.98
111.0,111.0,-126.04,-2.2,Animal 2_2hrs_020,143.6,127.35,68.06,104.61,93.55,81.03,101.76,60.69
111.0,111.0,87.86,1.53,Animal 2_2hrs_021,108.87,39.95,87.36,138.01,148.97,121.79,84.31,68.75
111.0,111.0,86.32,1.51,Animal 2_2hrs_021,44.29,42.05,119.02,136.95,189.24,126.88,113.57,91.8
111.0,111.0,80.35,1.4,Animal 2_2hrs_021,15.57,23.8,113.39,28.07,120.19,111.86,98.42,53.12
111.0,111.0,-9.85,-0.17,Animal 2_2hrs_022,41.63,116.72,184.02,85.1,133.09,103.53,108.07,49.78
111.0,111.0,-33.54,-0.59,Animal 2_2hrs_023,48.91,183.45,160.4,61.3,132.04,139.66,94.34,63.88
111.0,111.0,40.53,0.71,Animal 2_2hrs_023,3.62,83.78,180.85,7.58,74.77,132.68,123.65,59.0
111.0,111.0,-38.67,-0.67,Animal 2_2hrs_024,56.26,160.87,167.52,96.34,220.67,104.47,97.07,72.51
111.0,111.0,-29.14,-0.51,Animal 2_2hrs_024,0.27,155.87,189.26,2.23,57.64,110.7,108.24,36.14
111.0,111.0,12.04,0.21,Animal 2_2hrs_025,0.15,94.31,180.15,1.21,67.6,112.77,93.58,47.83
111.0,111.0,49.35,0.86,Animal 2_2hrs_025,77.02,74.62,150.44,153.08,88.47,138.05,95.97,50.71
111.0,111.0,45.52,0.79,Animal 2_2hrs_025,0.43,15.14,203.65,2.54,151.83,118.18,102.47,82.87
94.0,111.0,73.79,1.29,Animal 2_2hrs_027,2.45,89.11,124.2,10.6,79.96,106.1,119.26,49.69
111.0,111.0,34.98,0.61,Animal 2_2hrs_028,61.92,65.61,161.71,101.54,213.51,112.5,94.69,70.61
111.0,111.0,52.49,0.92,Animal 2_2hrs_028,31.39,30.33,174.8,63.69,323.37,116.38,108.75,98.35
111.0,111.0,-22.32,-0.39,Animal 2_2hrs_028,46.88,165.2,188.74,71.98,81.37,137.17,120.47,55.54
111.0,111.0,-101.99,-1.78,Animal 2_2hrs_029,44.42,191.44,85.37,66.93,173.77,105.08,103.71,60.81
111.0,111.0,-52.12,-0.91,Animal 2_2hrs_029,37.29,171.04,157.23,57.62,160.1,115.25,113.83,71.56
111.0,111.0,13.52,0.24,Animal 2_2hrs_029,39.48,89.28,174.17,131.23,141.01,103.7,114.18,53.84
111.0,111.0,-8.27,-0.14,Animal 2_2hrs_029,3.34,126.32,204.47,14.44,100.01,111.39,101.74,40.4
111.0,111.0,-41.2,-0.72,Animal 2_2hrs_029,2.33,206.3,207.06,17.14,132.18,145.14,137.2,59.36
111.0,111.0,-52.05,-0.91,Animal 2_2hrs_030,20.54,163.87,196.64,47.89,244.64,73.73,126.35,124.71
111.0,111.0,31.92,0.56,Animal 2_2hrs_030,23.23,65.84,203.85,23.26,190.85,124.82,109.17,83.62
111.0,111.0,-49.0,-0.86,Animal 2_2hrs_030,95.97,166.35,174.31,84.22,131.19,98.5,115.31,59.33
111.0,111.0,56.74,0.99,Animal 2_2hrs_030,136.89,48.47,162.2,77.77,178.81,101.57,127.37,89.68
111.0,111.0,-25.97,-0.45,Animal 2_2hrs_031,80.48,125.19,190.73,98.53,207.37,79.72,97.36,105.96
111.0,111.0,35.83,0.63,Animal 2_2hrs_031,34.01,44.78,155.25,71.35,105.33,79.09,107.73,69.25
111.0,111.0,48.61,0.85,Animal 2_2hrs_032,60.62,61.18,149.02,67.65,146.08,112.44,103.85,61.93
111.0,111.0,45.33,0.79,Animal 2_2hrs_032,36.62,21.09,158.95,62.73,241.08,90.88,89.97,72.1
111.0,111.0,47.63,0.83,Animal 2_2hrs_032,2.64,6.92,214.5,7.34,259.49,99.27,130.25,74.43
107.0,111.0,18.86,0.33,Animal 2_2hrs_032,34.34,71.83,162.55,68.72,181.38,91.41,105.26,64.41
111.0,111.0,80.28,1.4,Animal 2_2hrs_033,27.08,78.64,109.62,35.7,121.67,109.02,104.42,47.41
111.0,111.0,48.15,0.84,Animal 2_2hrs_033,88.83,64.09,147.57,121.62,125.19,107.2,108.95,57.85
111.0,111.0,39.05,0.68,Animal 2_2hrs_034,72.88,43.27,183.9,84.74,274.61,100.44,113.42,102.73
111.0,111.0,108.61,1.9,Animal 2_2hrs_034,65.94,34.22,109.99,75.3,81.8,115.15,137.23,74.95
111.0,111.0,-17.87,-0.31,Animal 2_2hrs_034,0.16,109.79,187.64,1.2,176.5,83.28,105.45,79.67
111.0,111.0,-10.93,-0.19,Animal 2_2hrs_034,2.86,128.0,195.46,12.78,161.88,110.7,105.88,80.09
111.0,111.0,143.75,2.51,Animal 2_2hrs_034,106.91,79.61,56.78,74.56,115.36,118.46,109.77,59.82
111.0,111.0,91.45,1.6,Animal 2_2hrs_034,67.69,58.06,106.19,118.49,199.71,105.73,107.39,71.07
