ROICentroidsXInPixels,ROICentroidsYInPixels,anglesInDeg,anglesInRad,fileID,golgiAreaInSquareMicrons,golgiCentroidsXInPixels,golgiCentroidsYInPixels,golgiPerimeterInMicrons,nucleiAreaInSquareMicrons,nucleiCentroidsXInPixels,nucleiCentroidsYInPixels,nucleiPerimeterInMicrons
111.0,111.0,26.07,0.45,Animal 2_6HRS_051,58.37,81.63,159.92,98.18,99.96,113.45,94.86,43.78
111.0,111.0,-12.27,-0.21,Animal 2_6HRS_053,41.59,114.13,150.76,56.62,107.72,100.12,86.34,41.28
111.0,111.0,-52.94,-0.92,Animal 2_6HRS_053,61.5,169.82,157.3,68.84,99.74,101.42,105.65,43.97
111.0,111.0,18.75,0.33,Animal 2_6HRS_054,45.87,79.75,175.76,70.49,121.88,110.71,84.55,45.05
111.0,111.0,14.59,0.25,Animal 2_6HRS_054,51.53,77.61,193.67,83.78,199.38,99.88,108.09,65.97
111.0,111.0,-25.66,-0.45,Animal 2_6HRS_056,27.9,114.78,192.77,54.56,101.21,83.86,128.4,47.76
111.0,111.0,45.29,0.79,Animal 2_6HRS_056,34.77,60.81,167.31,48.12,177.15,116.44,112.25,60.35
111.0,111.0,44.85,0.78,Animal 2_6HRS_056,52.55,51.29,160.3,79.75,120.78,111.86,99.41,41.82
111.0,111.0,-8.35,-0.15,Animal 2_6HRS_057,47.34,113.3,187.23,49.73,106.99,102.9,116.36,40.29
111.0,111.0,28.43,0.5,Animal 2_6HRS_057,65.53,63.0,174.52,81.5,158.83,101.83,102.8,71.79
111.0,111.0,90.07,1.57,Animal 2_6HRS_057,78.09,50.95,110.76,174.44,157.57,105.0,110.82,63.9
111.0,111.0,-175.42,-3.06,Animal 2_6HRS_057,73.69,100.02,68.97,110.96,137.17,95.72,122.56,49.51
111.0,111.0,7.6,0.13,Animal 2_6HRS_058,53.34,109.77,165.99,82.01,130.38,116.71,113.97,48.02
111.0,111.0,39.23,0.68,Animal 2_6HRS_058,0.48,69.88,196.44,3.31,77.92,137.3,113.84,46.32
111.0,111.0,50.09,0.87,Animal 2_6HRS_060,52.91,51.92,137.73,81.19,178.81,131.38,71.27,80.5
111.0,111.0,42.77,0.75,Animal 2_6HRS_060,56.56,41.75,164.53,48.29,220.09,101.69,99.73,84.18
111.0,111.0,40.21,0.7,Animal 2_6HRS_062,76.1,58.27,176.47,89.67,254.43,115.13,109.23,90.16
111.0,111.0,-19.88,-0.35,Animal 2_6HRS_063,41.03,109.83,170.34,73.36,67.93,86.66,106.26,33.59
111.0,111.0,-158.6,-2.77,Animal 2_6HRS_064,24.9,128.93,33.72,46.42,188.78,102.65,100.79,96.59
111.0,111.0,-66.76,-1.17,Animal 2_6HRS_064,32.97,173.3,120.86,37.09,155.7,118.56,97.36,57.51
111.0,111.0,4.08,0.07,Animal 2_6HRS_064,27.35,108.46,193.37,38.32,147.32,113.71,119.81,67.65
111.0,111.0,-6.65,-0.12,Animal 2_6HRS_065,0.13,112.64,216.45,1.04,86.63,100.23,110.09,38.51
111.0,111.0,46.38,0.81,Animal 2_6HRS_066,40.23,73.9,181.9,96.81,84.0,142.99,116.05,39.89
111.0,111.0,-45.85,-0.8,Animal 2_6HRS_067,39.53,156.9,148.21,68.67,126.62,114.71,107.25,47.51
111.0,111.0,-38.82,-0.68,Animal 2_6HRS_067,53.28,168.24,157.37,73.93,160.83,121.88,99.74,64.46
111.0,111.0,33.73,0.59,Animal 2_6HRS_067,1.35,43.16,161.28,4.63,180.63,87.98,94.16,100.02
111.0,111.0,112.73,1.97,Animal 2_6HRS_067,39.33,75.39,91.71,67.91,150.47,140.92,119.16,49.44
111.0,111.0,-24.38,-0.43,Animal 2_6HRS_067,0.27,130.61,188.87,2.15,47.53,90.55,100.47,30.44
