ROICentroidsXInPixels,ROICentroidsYInPixels,anglesInDeg,anglesInRad,fileID,golgiAreaInSquareMicrons,golgiCentroidsXInPixels,golgiCentroidsYInPixels,golgiPerimeterInMicrons,nucleiAreaInSquareMicrons,nucleiCentroidsXInPixels,nucleiCentroidsYInPixels,nucleiPerimeterInMicrons
111.0,111.0,29.12,0.51,Animal 1_2hrs_019,47.01,72.06,188.4,73.42,154.52,111.77,117.12,57.47
111.0,111.0,56.8,0.99,Animal 1_2hrs_019,55.33,32.93,159.93,70.37,195.65,108.52,110.48,64.62
111.0,111.0,78.2,1.36,Animal 1_2hrs_019,122.87,43.99,117.38,128.81,114.28,131.9,99.03,44.99
81.0,111.0,8.96,0.16,Animal 1_2hrs_019,54.34,86.78,181.4,106.13,151.48,98.52,106.91,63.07
111.0,111.0,39.82,0.69,Animal 1_2hrs_020,0.98,50.49,180.75,4.06,179.91,116.75,101.27,71.26
111.0,111.0,-9.19,-0.16,Animal 1_2hrs_020,0.13,127.09,205.36,1.02,183.59,110.38,102.01,60.6
111.0,111.0,0.66,0.01,Animal 1_2hrs_020,96.47,79.85,163.31,170.01,243.52,80.19,134.0,73.2
111.0,111.0,21.47,0.37,Animal 1_2hrs_020,68.15,87.41,156.14,42.4,55.54,108.69,102.04,41.62
111.0,111.0,-44.78,-0.78,Animal 1_2hrs_020,38.65,157.39,113.34,53.54,48.15,118.57,74.21,29.75
111.0,111.0,17.55,0.31,Animal 1_2hrs_021,0.72,96.98,219.74,4.59,347.53,136.46,94.91,95.68
111.0,111.0,20.08,0.35,Animal 1_2hrs_021,175.26,92.04,108.09,181.53,112.56,96.56,95.72,60.74
111.0,111.0,33.82,0.59,Animal 1_2hrs_022,25.35,27.13,170.51,53.04,178.94,93.68,71.16,106.07
111.0,111.0,19.42,0.34,Animal 1_2hrs_022,52.55,130.45,144.82,94.64,131.14,142.36,111.02,48.65
111.0,111.0,7.75,0.14,Animal 1_2hrs_022,3.67,101.77,195.91,10.55,173.25,112.57,116.59,52.04
111.0,111.0,43.45,0.76,Animal 1_2hrs_024,35.38,66.8,151.14,53.69,129.67,112.15,103.27,46.36
111.0,111.0,-2.18,-0.04,Animal 1_2hrs_024,47.11,71.03,159.79,86.01,135.0,68.7,98.63,62.99
111.0,111.0,-36.35,-0.63,Animal 1_2hrs_024,39.62,162.84,173.02,45.6,220.93,113.29,105.7,75.31
111.0,111.0,29.92,0.52,Animal 1_2hrs_024,8.22,88.73,211.56,39.45,126.38,134.75,131.6,75.27
111.0,111.0,-111.91,-1.95,Animal 1_2hrs_025,63.65,175.87,106.09,56.21,45.89,118.19,129.29,43.99
111.0,111.0,-7.12,-0.12,Animal 1_2hrs_025,0.61,132.15,98.6,4.83,187.44,128.27,67.51,62.77
111.0,111.0,29.66,0.52,Animal 1_2hrs_026,17.15,69.83,168.36,44.8,121.45,101.69,112.41,44.7
111.0,111.0,67.55,1.18,Animal 1_2hrs_026,29.51,19.48,140.3,38.18,109.27,117.31,99.88,43.54
111.0,111.0,-20.69,-0.36,Animal 1_2hrs_026,0.42,114.22,193.28,2.3,166.88,84.14,113.6,65.78
111.0,111.0,17.43,0.3,Animal 1_2hrs_026,12.64,61.14,172.11,36.75,172.04,82.04,105.54,56.02
111.0,111.0,37.67,0.66,Animal 1_2hrs_027,0.26,54.09,180.91,1.54,123.66,117.26,99.1,49.63
111.0,111.0,15.8,0.28,Animal 1_2hrs_027,25.59,117.04,140.93,72.97,135.1,129.18,98.01,46.96
111.0,111.0,1.22,0.02,Animal 1_2hrs_027,0.12,113.8,152.5,0.95,207.84,114.9,100.86,70.94
111.0,111.0,25.55,0.45,Animal 1_2hrs_028,76.47,83.71,161.42,140.18,118.06,105.56,115.72,68.06
111.0,111.0,-162.84,-2.84,Animal 1_2hrs_028,23.2,120.3,67.94,43.65,155.03,103.55,122.22,70.69
111.0,111.0,31.51,0.55,Animal 1_2hrs_028,86.98,88.38,145.66,71.26,85.32,111.2,108.44,45.55
111.0,111.0,1.48,0.03,Animal 1_2hrs_030,79.49,96.95,162.68,85.77,114.68,97.54,139.95,63.76
111.0,111.0,-20.15,-0.35,Animal 1_2hrs_030,50.93,144.77,164.35,97.11,166.97,133.3,133.08,75.03
111.0,111.0,-52.66,-0.92,Animal 1_2hrs_030,0.4,203.29,175.65,2.43,120.66,118.35,110.85,62.28
111.0,111.0,-29.0,-0.51,Animal 1_2hrs_030,29.7,123.79,137.54,52.94,82.66,103.23,100.44,37.44
111.0,111.0,-100.64,-1.76,Animal 1_2hrs_032,93.85,182.68,95.23,86.0,268.6,116.54,107.66,90.47
111.0,111.0,20.45,0.36,Animal 1_2hrs_032,38.09,57.59,187.73,39.1,117.57,84.19,116.37,53.22
111.0,111.0,27.31,0.48,Animal 1_2hrs_032,53.96,68.06,187.08,65.82,250.43,108.75,108.29,86.68
111.0,111.0,62.38,1.09,Animal 1_2hrs_033,63.48,37.93,158.76,128.2,174.69,115.02,118.43,55.98
111.0,111.0,-41.28,-0.72,Animal 1_2hrs_033,37.28,169.54,119.81,51.53,186.2,138.72,84.71,74.4
111.0,111.0,39.98,0.7,Animal 1_2hrs_033,75.2,30.25,170.99,39.25,159.55,86.77,103.57,69.39
111.0,111.0,50.98,0.89,Animal 1_2hrs_033,44.47,37.66,155.42,79.09,178.54,96.7,107.58,55.73
111.0,111.0,8.73,0.15,Animal 1_2hrs_034,0.26,105.27,133.77,1.95,204.15,112.42,87.22,73.67
111.0,111.0,21.61,0.38,Animal 1_2hrs_034,89.11,63.75,169.25,56.29,112.85,90.44,101.88,57.99
111.0,111.0,11.45,0.2,Animal 1_2hrs_035,0.51,90.23,183.82,2.61,259.31,106.51,103.45,91.53
111.0,111.0,-29.98,-0.52,Animal 1_2hrs_035,0.28,164.42,215.08,1.95,44.67,93.47,92.1,37.91
111.0,111.0,24.85,0.43,Animal 1_2hrs_035,37.36,73.35,179.8,70.57,132.55,108.07,104.84,59.6
111.0,111.0,62.18,1.09,Animal 1_2hrs_036,66.43,35.65,153.27,91.42,285.79,99.85,119.4,105.05
111.0,111.0,58.33,1.02,Animal 1_2hrs_036,70.45,38.96,131.16,126.56,348.88,102.89,91.72,104.31
111.0,111.0,35.22,0.61,Animal 1_2hrs_038,103.59,74.61,170.54,83.12,170.55,114.74,113.68,93.27
111.0,111.0,-100.06,-1.75,Animal 1_2hrs_038,60.68,199.63,109.11,89.25,343.29,137.0,120.22,98.3
111.0,111.0,21.99,0.38,Animal 1_2hrs_039,0.21,78.28,163.17,1.58,153.56,100.72,107.6,60.53
111.0,111.0,-32.88,-0.57,Animal 1_2hrs_039,10.53,158.16,205.08,25.73,181.89,91.31,101.66,63.94
111.0,111.0,62.3,1.09,Animal 1_2hrs_039,9.65,72.4,154.38,31.15,137.12,90.87,144.68,76.4
111.0,111.0,-39.89,-0.7,Animal 1_2hrs_039,47.92,153.71,155.05,50.95,29.8,121.18,116.12,25.78
111.0,111.0,129.35,2.26,Animal 1_2hrs_040,79.29,76.67,89.89,138.99,214.78,111.18,118.18,72.71
111.0,111.0,-33.93,-0.59,Animal 1_2hrs_040,49.81,157.65,194.48,85.9,355.94,95.36,101.9,98.25
111.0,111.0,57.18,1.0,Animal 1_2hrs_041,45.54,25.29,141.74,87.2,297.9,88.91,100.7,100.77
111.0,111.0,-44.31,-0.77,Animal 1_2hrs_041,41.05,178.51,153.36,77.97,137.73,127.07,100.67,48.83
111.0,111.0,1.43,0.03,Animal 1_2hrs_041,28.37,103.05,168.45,82.44,118.62,104.75,100.68,50.63
111.0,111.0,-82.89,-1.45,Animal 1_2hrs_041,27.69,178.1,111.49,32.59,133.51,105.67,102.45,48.3
111.0,111.0,37.74,0.66,Animal 1_2hrs_042,37.42,89.05,154.26,56.65,114.42,123.46,109.8,43.88
111.0,111.0,34.23,0.6,Animal 1_2hrs_042,139.8,115.14,142.96,240.7,43.26,127.9,124.21,30.87
111.0,111.0,65.27,1.14,Animal 1_2hrs_042,4.97,61.52,151.26,21.93,134.45,156.84,107.35,66.86
111.0,111.0,29.18,0.51,Animal 1_2hrs_043,0.76,74.15,178.17,3.36,158.46,111.68,110.97,52.72
111.0,111.0,3.21,0.06,Animal 1_2hrs_043,74.72,132.89,156.33,159.98,21.84,135.06,117.62,27.15
111.0,111.0,75.91,1.32,Animal 1_2hrs_043,38.97,34.33,131.13,92.55,169.96,91.46,116.79,65.11
111.0,111.0,4.09,0.07,Animal 1_2hrs_044,0.45,98.62,187.23,2.28,182.16,103.83,114.34,68.71
111.0,111.0,-53.08,-0.93,Animal 1_2hrs_044,0.14,155.58,127.25,1.11,4.62,143.22,117.96,9.46
111.0,111.0,18.21,0.32,Animal 1_2hrs_044,14.25,75.16,189.67,33.49,172.53,101.78,108.77,59.8
111.0,111.0,-5.51,-0.1,Animal 1_2hrs_045,0.19,116.19,183.5,1.32,368.13,106.14,79.34,101.94
111.0,111.0,27.79,0.49,Animal 1_2hrs_045,0.37,82.94,173.19,3.21,113.81,116.56,109.39,42.21
111.0,111.0,92.14,1.61,Animal 1_2hrs_045,30.29,61.19,122.01,35.61,133.11,116.56,124.08,51.12
111.0,111.0,104.31,1.82,Animal 1_2hrs_046,31.14,41.12,99.03,44.27,191.56,114.24,117.68,96.26
111.0,111.0,43.53,0.76,Animal 1_2hrs_046,1.95,16.32,217.26,6.0,7.28,108.58,120.16,10.2
111.0,111.0,31.67,0.55,Animal 1_2hrs_046,4.25,7.76,207.74,10.45,207.12,71.01,105.21,85.34
111.0,111.0,25.29,0.44,Animal 1_2hrs_049,33.49,72.97,182.75,45.32,125.94,106.07,112.71,50.67
111.0,111.0,-15.37,-0.27,Animal 1_2hrs_049,33.6,109.08,171.54,101.31,134.67,92.55,111.43,56.85
111.0,111.0,24.4,0.43,Animal 1_2hrs_049,13.69,63.49,184.1,15.42,117.69,98.32,107.31,54.59
111.0,111.0,5.71,0.1,Animal 1_2hrs_049,0.35,99.4,208.77,2.06,92.69,108.91,113.59,46.71
111.0,111.0,13.84,0.24,Animal 1_2hrs_049,62.45,65.34,178.96,111.37,240.42,84.76,100.12,97.72
111.0,111.0,-59.87,-1.04,Animal 1_2hrs_050,0.42,195.64,166.94,3.32,72.25,122.4,124.44,38.45
111.0,111.0,45.1,0.79,Animal 1_2hrs_050,31.94,71.9,147.32,41.36,145.24,112.33,107.02,57.15
111.0,111.0,39.43,0.69,Animal 1_2hrs_050,1.31,59.98,176.96,4.08,2.19,128.0,94.25,20.05
111.0,111.0,-162.41,-2.83,Animal 1_2hrs_050,97.72,131.01,40.48,66.69,30.22,114.51,92.51,34.02
111.0,111.0,-62.45,-1.09,Animal 1_2hrs_050,160.44,154.31,170.42,136.55,108.39,76.08,129.6,62.91
111.0,111.0,-15.17,-0.26,Animal 1_2hrs_051,0.12,165.0,182.5,0.95,205.64,137.2,79.97,62.53
111.0,111.0,-153.16,-2.67,Animal 1_2hrs_051,55.54,138.69,45.56,47.29,157.2,108.18,105.85,72.01
111.0,111.0,14.1,0.25,Animal 1_2hrs_052,48.49,65.5,190.98,85.33,345.46,81.36,127.87,110.17
111.0,111.0,59.17,1.03,Animal 1_2hrs_052,48.73,19.33,159.61,58.73,318.42,111.08,104.86,110.99
111.0,111.0,48.77,0.85,Animal 1_2hrs_052,47.23,75.5,156.69,64.75,123.55,127.97,110.71,47.89
111.0,111.0,0.93,0.02,Animal 1_2hrs_053,64.54,139.28,190.44,79.64,193.73,140.76,99.03,81.88
111.0,111.0,-60.45,-1.06,Animal 1_2hrs_053,0.15,193.08,187.92,1.17,96.74,110.3,140.99,49.29
111.0,111.0,-71.9,-1.25,Animal 1_2hrs_053,42.73,168.54,148.21,62.94,247.85,85.71,121.14,69.66
111.0,111.0,16.61,0.29,Animal 1_2hrs_053,1.27,100.91,201.42,4.02,247.63,130.76,101.35,99.87
82.0,111.0,39.58,0.69,Animal 1_2hrs_053,24.73,54.47,153.6,81.49,224.75,85.96,115.5,106.46
111.0,111.0,-64.4,-1.12,Animal 1_2hrs_054,76.56,164.04,189.33,66.03,209.28,71.49,144.98,80.58
111.0,111.0,44.29,0.77,Animal 1_2hrs_054,0.64,45.18,190.75,3.9,137.57,116.74,117.41,55.26
111.0,111.0,-124.18,-2.17,Animal 1_2hrs_054,24.38,159.88,62.56,61.63,138.72,98.14,104.49,49.11
111.0,111.0,-5.27,-0.09,Animal 1_2hrs_054,15.2,110.36,183.27,67.67,114.98,102.6,99.09,54.88
111.0,111.0,73.93,1.29,Animal 1_2hrs_055,68.44,27.94,121.94,95.19,217.6,107.63,98.98,75.14
111.0,111.0,58.24,1.02,Animal 1_2hrs_055,37.15,41.0,158.69,76.75,127.53,107.03,117.82,69.06
111.0,111.0,52.65,0.92,Animal 1_2hrs_055,6.59,53.68,158.0,13.22,214.17,142.62,90.14,67.02
111.0,111.0,79.89,1.39,Animal 1_2hrs_055,28.1,51.23,147.42,63.89,199.59,142.5,131.15,99.36
111.0,111.0,76.26,1.33,Animal 1_2hrs_056,77.68,44.43,118.01,70.7,152.3,107.09,102.68,60.47
111.0,111.0,-87.19,-1.52,Animal 1_2hrs_056,0.15,216.15,112.77,0.95,151.96,116.27,107.86,57.39
111.0,111.0,7.89,0.14,Animal 1_2hrs_056,1.15,127.95,215.91,8.47,1.35,140.35,126.43,4.86
111.0,111.0,56.59,0.99,Animal 1_2hrs_057,107.86,42.97,168.73,60.76,211.74,110.03,124.49,66.46
111.0,111.0,-50.4,-0.88,Animal 1_2hrs_057,32.95,143.77,170.47,41.15,238.05,87.47,123.9,70.24
111.0,111.0,85.64,1.49,Animal 1_2hrs_057,101.08,49.16,124.6,135.01,205.4,100.91,120.65,87.07
111.0,111.0,-21.26,-0.37,Animal 1_2hrs_058,86.93,106.14,180.79,81.97,115.7,75.98,103.27,63.71
111.0,111.0,-39.94,-0.7,Animal 1_2hrs_058,0.48,192.51,199.93,2.43,147.06,114.97,107.31,66.3
111.0,111.0,-123.9,-2.16,Animal 1_2hrs_058,35.79,131.51,58.07,77.94,162.5,93.69,83.48,59.36
111.0,111.0,33.32,0.58,Animal 1_2hrs_058,0.59,63.9,176.84,4.12,248.51,108.48,109.03,75.25
111.0,111.0,175.01,3.05,Animal 1_2hrs_059,38.42,88.18,38.36,53.21,126.22,93.93,104.25,57.8
111.0,111.0,-78.75,-1.37,Animal 1_2hrs_059,85.7,188.11,125.88,116.82,184.89,110.14,110.37,55.39
111.0,111.0,29.74,0.52,Animal 1_2hrs_059,25.38,91.71,159.36,45.94,123.58,127.47,96.77,55.97
111.0,111.0,-2.44,-0.04,Animal 1_2hrs_059,1.14,140.14,218.71,5.63,343.24,135.51,109.73,97.39
111.0,111.0,-56.57,-0.99,Animal 1_2hrs_059,21.84,152.07,138.24,49.95,119.98,102.94,105.81,48.02
111.0,111.0,-66.73,-1.16,Animal 1_2hrs_059,41.36,197.1,177.85,60.26,80.22,135.15,151.21,56.76
111.0,111.0,0.22,0.0,Animal 1_2hrs_060,0.64,109.75,202.62,3.17,100.99,110.14,100.43,40.33
111.0,111.0,66.4,1.16,Animal 1_2hrs_060,27.42,48.06,138.53,55.46,115.33,112.63,110.33,44.52
111.0,111.0,-34.32,-0.6,Animal 1_2hrs_060,27.05,155.8,169.55,48.29,113.28,124.05,123.04,42.3
111.0,111.0,-74.05,-1.29,Animal 1_2hrs_060,27.57,184.24,113.72,36.52,156.2,112.55,93.23,57.96
111.0,111.0,68.43,1.19,Animal 1_2hrs_060,40.74,55.68,149.96,62.72,72.98,107.6,129.43,41.18
111.0,111.0,65.13,1.14,Animal 1_2hrs_061,83.72,50.02,133.02,122.11,189.61,117.83,101.58,79.89
111.0,111.0,18.05,0.32,Animal 1_2hrs_061,50.97,68.42,175.71,81.19,200.64,90.75,107.19,85.5
111.0,111.0,-74.05,-1.29,Animal 1_2hrs_061,24.49,189.06,123.25,41.17,112.84,114.57,101.97,69.02
100.0,111.0,144.03,2.51,Animal 1_2hrs_061,127.13,51.25,65.63,76.56,84.53,101.62,135.04,53.08
111.0,111.0,-62.27,-1.09,Animal 1_2hrs_062,0.61,179.67,138.4,3.58,124.9,116.05,104.95,52.02
111.0,111.0,-154.33,-2.69,Animal 1_2hrs_062,105.24,133.46,29.89,114.75,261.53,103.53,92.15,103.13
111.0,111.0,-44.74,-0.78,Animal 1_2hrs_062,49.83,168.79,173.72,68.26,143.36,113.6,118.03,49.47
111.0,111.0,79.06,1.38,Animal 1_2hrs_063,86.12,45.41,139.91,105.1,121.18,104.45,128.5,60.52
111.0,111.0,17.34,0.3,Animal 1_2hrs_063,47.06,66.13,175.47,59.1,200.53,88.39,104.17,80.9
111.0,111.0,-74.96,-1.31,Animal 1_2hrs_063,29.78,180.79,106.68,32.04,115.11,104.66,86.22,65.34
111.0,111.0,-20.99,-0.37,Animal 1_2hrs_064,8.32,146.37,192.84,37.26,0.68,110.31,98.86,2.8
111.0,111.0,7.94,0.14,Animal 1_2hrs_064,0.29,115.68,178.48,2.28,200.11,131.5,65.1,80.74
111.0,111.0,22.14,0.39,Animal 1_2hrs_064,43.16,96.69,163.26,49.0,110.05,119.49,107.23,44.94
111.0,111.0,37.27,0.65,Animal 1_2hrs_064,0.54,33.28,217.33,2.76,124.28,117.67,106.44,46.89
111.0,111.0,-44.29,-0.77,Animal 1_2hrs_065,26.48,194.49,198.94,32.64,331.23,121.31,123.92,86.06
111.0,111.0,-31.75,-0.55,Animal 1_2hrs_065,57.77,185.37,178.54,79.66,329.22,127.65,85.25,124.32
111.0,111.0,-3.0,-0.05,Animal 1_2hrs_065,32.64,114.37,165.48,46.95,114.6,111.24,105.84,41.49
111.0,111.0,52.03,0.91,Animal 1_4hrs_047,35.18,43.3,184.52,70.92,367.18,128.65,117.91,103.81
111.0,111.0,21.44,0.37,Animal 1_4hrs_047,0.12,83.1,220.3,0.98,183.43,138.4,79.51,67.09
111.0,111.0,94.99,1.66,Animal 1_4hrs_047,46.27,40.67,132.14,99.07,250.74,118.07,138.9,93.59
111.0,111.0,-43.77,-0.76,Animal 1_4hrs_048,43.33,145.08,173.01,58.11,60.14,80.74,105.85,31.4
111.0,111.0,32.85,0.57,Animal 1_4hrs_048,32.6,76.1,162.89,79.88,118.62,109.65,110.93,54.17
111.0,111.0,10.72,0.19,Animal 1_4hrs_048,19.5,94.9,189.03,41.01,137.26,111.01,103.91,45.75
111.0,111.0,-11.47,-0.2,Animal 1_4hrs_049,58.51,122.44,193.05,86.72,300.86,105.78,110.92,82.68
111.0,111.0,36.15,0.63,Animal 1_4hrs_050,0.59,28.57,217.88,2.73,62.47,109.33,107.33,42.92
111.0,111.0,-2.16,-0.04,Animal 1_4hrs_050,90.84,76.07,172.96,74.55,116.79,73.27,98.59,75.96
111.0,111.0,11.02,0.19,Animal 1_4hrs_050,38.07,100.59,185.31,61.4,196.98,116.14,105.44,64.66
111.0,111.0,79.49,1.39,Animal 1_4hrs_050,36.25,20.19,117.62,70.13,127.08,84.67,105.66,56.55
111.0,111.0,13.13,0.23,Animal 1_4hrs_051,53.49,90.92,188.21,66.83,203.12,111.01,102.07,71.38
111.0,111.0,-7.81,-0.14,Animal 1_4hrs_051,61.69,130.98,199.38,72.09,261.36,120.91,125.96,92.27
111.0,111.0,41.82,0.73,Animal 1_4hrs_051,33.07,39.24,170.96,60.6,70.79,105.95,96.38,37.98
111.0,111.0,-19.57,-0.34,Animal 1_4hrs_051,1.25,163.93,215.27,5.9,293.96,130.07,120.0,77.42
111.0,111.0,-2.85,-0.05,Animal 1_4hrs_052,91.71,134.36,188.29,50.41,12.9,129.36,88.0,18.59
111.0,111.0,-35.8,-0.62,Animal 1_4hrs_052,37.95,146.28,171.54,65.6,188.27,104.83,114.07,62.08
111.0,111.0,-25.91,-0.45,Animal 1_4hrs_052,24.91,166.44,209.45,51.65,11.5,126.64,127.51,13.96
111.0,111.0,-46.81,-0.82,Animal 1_4hrs_054,79.95,154.36,104.34,125.62,331.18,132.07,83.42,75.66
111.0,111.0,12.51,0.22,Animal 1_4hrs_054,55.6,89.3,171.77,100.95,159.93,106.41,94.7,50.61
111.0,111.0,-24.75,-0.43,Animal 1_4hrs_054,0.13,134.45,204.36,1.04,165.86,93.24,114.99,52.32
111.0,111.0,30.47,0.53,Animal 1_4hrs_054,25.47,75.03,164.68,25.83,121.12,105.19,113.41,46.69
111.0,111.0,36.44,0.64,Animal 1_4hrs_055,0.54,15.04,220.61,4.73,364.15,99.61,106.08,143.27
111.0,111.0,-8.02,-0.14,Animal 1_4hrs_056,1.35,121.49,216.81,4.12,162.65,105.64,104.26,53.35
111.0,111.0,23.56,0.41,Animal 1_4hrs_056,40.15,59.25,198.88,88.78,306.03,96.6,113.21,81.63
111.0,111.0,48.06,0.84,Animal 1_4hrs_056,108.52,79.69,172.84,146.87,166.28,115.35,140.8,101.05
111.0,111.0,110.43,1.93,Animal 1_4hrs_056,46.68,51.58,91.74,68.74,137.5,103.49,111.08,46.03
111.0,111.0,34.11,0.6,Animal 1_4hrs_057,72.15,69.44,160.07,108.85,203.15,105.41,106.97,72.57
111.0,111.0,14.94,0.26,Animal 1_4hrs_057,79.19,90.55,191.51,128.78,233.89,109.66,119.87,74.78
111.0,111.0,-47.68,-0.83,Animal 1_4hrs_057,21.44,160.63,169.43,50.05,114.34,103.58,117.48,43.26
111.0,111.0,-27.2,-0.47,Animal 1_4hrs_057,47.02,148.27,179.36,43.3,105.63,121.96,128.15,43.4
111.0,111.0,-117.69,-2.05,Animal 1_4hrs_058,71.71,185.07,54.19,116.5,119.05,96.75,100.54,72.24
111.0,111.0,-74.41,-1.3,Animal 1_4hrs_058,0.13,156.82,118.45,1.04,232.22,91.42,100.2,96.63
111.0,111.0,47.94,0.84,Animal 1_4hrs_058,88.42,47.93,143.13,90.71,117.02,102.52,93.86,67.13
111.0,111.0,-53.06,-0.93,Animal 1_4hrs_059,3.53,160.68,107.2,18.55,166.0,116.47,73.96,70.38
111.0,111.0,-26.57,-0.46,Animal 1_4hrs_059,101.93,145.67,178.82,70.24,221.13,114.06,115.62,91.0
111.0,111.0,-40.56,-0.71,Animal 1_4hrs_059,0.3,176.46,196.38,1.84,137.74,95.81,102.15,51.09
111.0,111.0,-6.53,-0.11,Animal 1_4hrs_059,0.12,123.7,191.7,0.98,125.29,114.23,108.95,45.73
111.0,111.0,-57.82,-1.01,Animal 1_4hrs_060,50.1,165.61,185.94,80.16,155.74,85.81,135.72,53.67
